
"Dando Prioridade às Pessoas","Forrest King não podia acreditar naquela cena. Dezenas de funcionários da Federal Express aplaudiam enquanto ele e a mulher desciam do Boeing 747 fretado.  King tinha vindo a Memphis com outros empregados da Flying Tiger, cuja companhia fora recentemente comprada pela Federal Express, para ver se eles queriam ser remanejados. A recepção completa, com tapete vermelho e um comitê de boas-vindas que incluía o prefeito de Memphis e o presidente da FedEx, foi a apresentação de King a essa empresa incomum.

Segundo King: “Parece-me que quando uma empresa assume o controle de outra, eles não são necessariamente obrigados a dar emprego aos funcionários. Mas todos – e isto foi comunicado por um memorando e mais tarde por um vídeo – receberam uma oferta de emprego.”

O estilo de administração do presidente Fred Smith de “dar prioridade às pessoas” pode ser resumido pelos slogans da FedEx: “Gente, Serviço, Lucro”, ou GSL. “Cuide dos funcionários; em troca eles vão realizar o serviço impecável exigido pelos clientes, que irão nos recompensar com a lucratividade necessária para assegurar o nosso futuro.”

E a FedEx realmente cuida de seus funcionários. Quando o programa de mala direta da empresa foi fechado em 1986, todos os 1.300 funcionários que trabalhavam nesse departamento tiveram prioridade no serviço interno de enviar solicitações de emprego. Os empregados que não conseguiram achar cargos com salários equivalentes podiam assumir cargos inferiores, mantendo o salário anterior por até 15 meses, ou até que encontrassem outro emprego com um salário maior.

E quando a FedEx interrompeu uma grande parte de seus serviços na Europa, reduzindo o quadro de seus funcionários na Europa de 9.200 para 2.600, ela foi elogiada pelo The London Times, entre outras coisas, pela maneira com que lidou com o corte de pessoal. Por exemplo, ela colocou anúncios de página inteira em vários jornais estimulando outras empresas a contratarem ex-funcionários da FedEx. Só na Bélgica, oitenta empresas responderam ao anúncio, com um total de seiscentas ofertas de emprego.

O pessoal da FedEx mantém-se unido em tempos difíceis.

Do livro: Espírito de Cooperação no Trabalho","2015-09-16 23:39:53"
"Atendimento ao consumidor não é brincadeira","Não faz muito tempo, a recepcionista do Hotel Polynesian Village no Walt Disney World perguntou a uma hóspede que estava deixando o hotel se ela havia gostado da visita. A mulher respondeu que tinha tido férias maravilhosas, mas que estava com o coração partido por ter perdido vários rolos de filme coloridos que ainda não revelara. Estava particularmente aborrecida pelas fotos que havia tirado no show Polynesian Luau, pois essa lembrança lhe era muito cara.

Por favor, compreendam que não temos nenhum serviço que cubra fotos perdidas do luau. Porém, felizmente, a funcionária da recepção compreendeu a filosofia de cuidado e preocupação com os visitantes da Disney. Ela pediu que a mulher lhe deixasse dois rolos de filme virgem, prometendo que ia cuidar do resto.

Duas semanas depois a hóspede recebeu um pacote em sua casa. Nele havia fotos de todo o elenco do show do luau, autografadas pessoalmente por cada ator. Havia também fotos do desfile e da queima de fogos de artifício do parque, tiradas pela funcionária da recepção em sua hora de folga depois do expediente. Fiquei sabendo dessa história porque a mulher nos enviou uma carta. Ela disse que nunca em sua vida havia recebido um atendimento tão atencioso em nenhum outro estabelecimento.

Serviços generosos não fazem parte da política dos manuais de atendimento. Eles partem de pessoas que se importam com as outras – e de uma cultura que estimula e dá o exemplo desse tipo de atitude.

Do livro: Espírito de Cooperação no Trabalho","2015-09-16 23:40:21"
"Uma palavra gentil","Em janeiro de 1986, eu estava dando uma olhada rápida pelos canais de televisão quando vi os créditos finais de um programa chamado “Negócios Engraçados”, show sobre cartum. Eu sempre quis ser cartunista, mas não sabia o que fazer. Escrevi para o apresentador do programa, o cartunista Jack Cassady, e pedi seu conselho sobre como entrar na profissão.

Algumas semanas depois, recebi uma carta de Jack, de próprio punho, encorajando-me e respondendo todas as minhas perguntas sobre o material necessário e também como proceder. Avisou-me da possibilidade de ser recusado no início e aconselhou-me a não ficar desanimado se isso acontecesse. Disse que as charges que eu enviara para ele eram muito boas e mereciam ser publicadas.

Fiquei muito animado e, afinal, compreendi como funcionava todo o processo. Enviei minhas melhores charges às revistas Playboy e The New Yorker. Elas me recusaram de imediato com cartas frias e padronizadas. Desencorajado, coloquei o material de desenho no armário e decidi esquecer o assunto.

Em junho de 1987 – inesperadamente – recebi uma segunda carta de Jack Cassady. Era surpreendente, pois eu não havia nem mesmo agradecido o conselho inicial. Aqui está o conteúdo da carta:

Caro Scott:

Estava revendo os arquivos de correspondência do programa “Negócios Engraçados” quando me deparei novamente com a sua carta e com as cópias das suas charges. Lembro-me de tê-la respondido.

O motivo desta é estimulá-lo uma vez mais a apresentar suas ideias a várias publicações. Espero que já tenha feito isso e esteja a caminho não só de ganhar algum dinheiro, mas também de se divertir. Às vezes é difícil conseguir estímulo no ramo do humor gráfico. É por isso que o estou incentivando a perseverar e continuar desenhando.

Desejo-lhe muita sorte, boas vendas e bons desenhos.

Atenciosamente, Jack

Fiquei profundamente comovido pela carta, em grande parte porque Jack não tinha nada a lucrar – inclusive meus agradecimentos, como ficou demonstrado. Incentivado por ele, tirei meu material de desenho do armário, e fiz as charges que, finalmente, se transformaram em “Dilbert”. Agora, setecentos jornais e seis livros mais tarde, as coisas vão muito bem Dilbertville.

Estou certo de que eu não teria tentado novamente ser um cartunista se Jack não tivesse me enviado a segunda carta. Com uma palavra gentil e um selo de correio ele desencadeou uma série e acontecimentos que agora chegam até vocês. À medida que “Dilbert” começou a fazer mais sucesso, passei a dar valor à grandeza do simples gesto de generosidade de Jack. Mais tarde lhe agradeci, mas nunca vou me esquecer de que recebi um presente que desafia a reciprocidade. De alguma maneira, o agradecimento não parece ser suficiente.

Com o tempo, compreendi que o objetivo de alguns presentes não é a retribuição. Todos nós conhecemos alguém que iria se beneficiar com uma palavra amável. Eu o estou estimulando a fazer isto. Para um maior impacto, faça-o por escrito. E faça-o por alguém com quem você sabe que não tem nada a lucrar.

É importante incentivar a família e os amigos, mas a felicidade deles está intimamente ligada à sua. Para uma maior agilização, sugiro que você incentive alguém que não possa retribuir o valor – o gesto não será esquecido por aquele que o recebe.

E lembre-se, não existe esse negócio de um pequeno gesto de amabilidade. Todo gesto gera uma comoção cujo resultado não se pode prever.

Do livro: Espírito de Cooperação no Trabalho","2015-09-16 23:41:08"
"Felizes para sempre","-- Vó?
-- Oi?
-- O que acontece depois do ""Felizes para Sempre?"" A avó até se ajeitou na cadeira. Já sabia o que acontecia quando aquelas perguntas começavam.
-- Como é que você falou, meu bem?
-- O que acontece depois do ""Felizes para Sempre"" das historinhas. A princesa encontra o príncipe e vivem felizes-para-sempre..., termina sempre assim... Por que eu não vejo ninguém ser feliz para sempre, então?
Ai, ai, ai, pensou a avó.
-- Sabe, minha querida, tem uma tribo antiga de índios, lá no Novo México, que não acredita na passagem do tempo.
Fez menção de perguntar o que aquilo tinha a ver com a sua pergunta, mas a avó colocou a mão na sua boca, como se dissesse, espera.
-- Esses índios acreditam que existem apenas dois mundos: o mundo das coisas visíveis e o mundo das coisas invisíveis.
-- No mundo das coisas visíveis, encontramos o que construímos: a casa, o carro, esse tricô aqui que você sempre interrompe...
-- E no mundo das coisas invisíveis?
-- No mundo das coisas invisíveis, encontramos tudo o que não transformamos em realidade: os sonhos, as ideias, as dificuldades, tudo o que ainda está lá, para ser realizado, e que a gente sempre deixa para depois...
-- Depois eu vou estudar, depois eu vou tentar, depois eu vou fazer meu sonho se tornar realidade... as pessoas sempre esperam pelo futuro, a época em que serão ""felizes para sempre""...
-- E os índios?
-- Bem, eles são mais espertos e mais avançados do que nós... como eles não acreditam no tempo, então não acreditam também no futuro, e se não acreditam no futuro, não passam a vida inteira esperando por ele.
A menina acendeu aquele vasto sorriso, que usava sempre que as historinhas da vovó clareavam as suas dúvidas.
-- O que eles fazem então?
-- Acho que eles tratam de serem felizes todo dia.
-- Mas eles não tem coisas chatas para fazer?
-- Que coisas chatas?
-- Essas que a gente faz todo dia: arrumar a cama, fazer lição de casa,arrumar a casa, comer verduras...
-- Lógico que fazem.
-- Como é que podem ir para escola se não acreditam no futuro? Meu pai sempre fala que trabalha e fica mal humorado para que a família tenha ""um futuro melhor"" ... que temos que estudar para termos ""um futuro melhor""...
-- E o futuro fica mesmo melhor?
-- Não sei, ele não chegou ainda... Riram gostosamente.
-- Sabe, querida, o que esses índios acham, é que a felicidade, o ""felizes para sempre"" só existe nessa passagem, das coisas irrealizadas para as coisas realizadas. Esse é um modelo mais bacana de felicidade: é como se a felicidade fosse um quebra-cabeças que a gente monta todo dia... só que é um quebra-cabeças diferente.
-- Como ele é?
-- Ele é feito todo dia, com coisas que a gente consegue realizar... as peças são invisíveis, e a gente deve procurar por cada uma delas até encontrar. Aí a gente traz as coisas do mundo invisível para o mundo realizado. É como uma oficina. Uma Oficina de Felicidade.
Finalmente, a pergunta mais difícil:
-- Você é feliz, vovó?
Sorriu, suavemente.
-- Sou, minha querida.
-- Mesmo sendo sozinha?
-- Mas eu não sou sozinha. Eu tenho você, sua mãe e uma porção de gente no meu coração, querida. Nunca estou sozinha.
-- Quando eu ficar velhinha, eu vou ser feliz, então?
-- Não, meu bem. Quando você ficar criança é que vai ser feliz.
-- Mas eu já sou criança.
-- Então, não se esqueça de ser criança quando você crescer, tá bom?
-- Combinado.
-- Então vai brincar de construir felicidade, vai...
Não precisou falar duas vezes. Saiu correndo brincar. E a avó continuou trançando, em seu tricô, a delicada trama da vida.

Autor desconhecido
Publicado: 06 Junho 2015 em Metáforas
","2015-09-16 23:42:06"
"O príncipe com mentalidade de escravo","Era uma vez... um príncipe que não tem vontade de estudar, nem de ler um livro ou fazer uma viagem. Seus pais procuram estimulá-lo de muitos modos, mas ele não reage. Está satisfeito com o que tem e não possui nenhuma curiosidade, nenhum impulso de buscar algo que possa perturbar seu estático equilíbrio.

Seus pais, preocupados, interrogam-se sobre o que podem ter errado em sua educação. Quando o príncipe era pequeno, tentaram protegê-lo de qualquer tipo de dor, qualquer sofrimento. Queriam que fosse feliz e que conhecesse somente o bom e o belo. Esforçaram-se em satisfazer todos os seus caprichos, em dar-lhe, mesmo antes que ele pedisse, todas as mais bonitas e melhores coisas existentes, evitando que conhecesse a dor da privação.

Foi essa falta de tensão entre o que podia e não podia fazer, entre o que queria e devia fazer, o que privou o príncipe daquela energia nutrida pela insatisfação do estado presente, que força a explorar novos modos de superar as privações.

Foi o excesso de atenção por parte do rei e da rainha que criaram no príncipe uma mentalidade de escravo: escravo da própria ignorância, da própria preguiça e da própria complacência em ser ignorante e preguiçoso.

Do livro: Metáforas - Para a Evolução Pessoal e Profissional
Autor: Consuelo Casula","2015-09-16 23:43:09"
"A liberação da planta","Era uma vez... um jardineiro que foi convidado a cuidar de uma árvore abandonada. O jardineiro percebe que a primeira coisa a fazer é liberá-la da invasão de ramos de espinhos, de heras e de tudo mais que recobriu o tronco e os ramos. Com calma e dedicação, libera a árvore de tudo aquilo que a estava sufocando.

Assim que essa primeira operação foi terminada, o jardineiro percebe que a planta, com exagerada generosidade, hospeda muitos parasitas. Libera a planta dos parasitas, tira os bichinhos pequenos e grandes que a incomodavam, aproveitando-se dela; libera-a, ajudando-a a respirar.

Somente após ter liberado a planta dos parasitas, começa a podar seus ramos secos. O jardineiro toma o cuidado de cortar somente os secos e de proteger os que tem seiva e brotos. Enquanto poda, dá uma forma à árvore, para transformá-la naquilo que ela pode se tornar.

Terminado o trabalho, cuida das raízes. Remexe aterra em volta da árvore para dar-lhe um pouco mais de oxigênio, tira as pedras que pesavam sobre as raízes, certificando-se de que tenham a possibilidade de ir bem a fundo, pegar o alimento do qual necessitam.

Agora chega o momento de adubar e regar. O jardineiro é um especialista e sabe dar a dose certa de adubo e de água, nem demais nem de menos. Após ter liberado a árvore daquilo que dificultava seu crescimento, deixa-a livre para desenvolver suas potencialidades. Ele responsabiliza-se pelo prosseguimento de seus cuidados, para que a árvore não seja novamente invadida por ramos espinhosos nem por parasitas, e para que os ramos secos não chupem a seiva vital. Continua a regá-la e adubá-la, para permitir-lhe dar seus melhores frutos.

Do livro: Metáforas - Para a Evolução Pessoal e Profissional
Autor: Consuelo Casula","2015-09-16 23:43:57"
"Seu tempo acabou","Ele era o presidente de uma das maiores agencias de publicidade e eu um jovem consultor administrativo. Eu havia sido indicado por um de seus funcionários que tinha visto meu trabalho e achou que eu tinha algo a oferecer. Eu estava nervoso. Nesse estágio da minha carreira, não era sempre que eu tinha a oportunidade de falar com o presidente de uma companhia.

A reunião estava marcada para as dez da manhã e deveria durar uma hora. Cheguei cedo. Às dez horas em ponto fui levado a uma sala grande e arejada, com móveis estofados de um amarelo vivo.

As mangas de sua camisa estavam dobradas e a expressão de seu rosto era severa.

– Você tem apenas vinte minutos – falou rudemente.

Fiquei sentado ali, sem dizer uma palavra.

– Eu disse que você tem apenas vinte minutos.

Novamente nem uma palavra.

– Seu tempo está se esgotando. Por que não diz nada?

– Os vinte minutos são meus – respondi. – Posso fazer o que quiser com eles.

Ele deu uma gargalhada. Depois disso, conversamos por uma hora e meia. Consegui o emprego.

Do livro: Espírito de Cooperação no Trabalho","2015-09-16 23:45:37"
"Para ler quando estiver sozinho","Eu tinha treze anos e minha família se mudara do norte da Flórida para o sul da Califórnia um ano antes. Eu era, como a maioria dos adolescentes, raivoso e rebelde, não dando importância ao que meus pais diziam, principalmente se tivesse alguma coisa a ver com meu comportamento.

Lutava para contestar qualquer coisa que não correspondesse à minha ideia do mundo. De uma extrema autosuficiência, eu rejeitava qualquer manifestação pública de amor. Na verdade, ficava irritado com a simples menção da palavra amor.

Na noite de um dia particularmente difícil, entrei no quarto como um furacão, tranquei a porta e me joguei na cama. Ali deitado, escorreguei as mãos por baixo do travesseiro e achei um envelope. Nele se lia: “Para ler quando estiver sozinho.”

Como estava sozinho, ninguém saberia se eu lera ou não. Assim, abri e li:

Mike, sei que a vida está dura agora, sei que você se sente frustrado e que, apesar da nossa boa intenção, nem tudo que fazemos é certo. Mas sei principalmente que amo você demais e nada do que você faça ou diga vai mudar isso. Nunca. Estou aqui para conversar, se você precisar e, se não precisar, tudo bem. Saiba que não importa aonde você vá ou o você faça na vida, sempre vou amá-lo e sentir orgulho de tê-lo como filho. Estou aqui por você e o amo. Isso não vai mudar nunca.

Com amor. Mamãe.

Esta foi a primeira de muitas cartas “para ler quando estiver sozinho”. Jamais falamos sobre elas, até eu ser adulto.

Hoje eu corro mundo ajudando pessoas. Estava dando um seminário na Flórida e, no final da palestra, uma senhora veio falar comigo sobre os problemas que estava tendo com o filho. Fomos até a praia e falei para ela do enorme amor de minha mãe e das cartas “para ler quando estiver sozinho”. Semanas depois, recebi um cartão onde a senhora dizia ter escrito sua primeira carta para o rapaz.

Naquela noite, passei a mão sob meu travesseiro e me lembrei do alívio que sentia sempre que encontrava uma carta. Nos anos atribulados de minha adolescência, as cartas eram a garantia silenciosa de que eu era amado, apesar de tudo, incondicionalmente. Essa gratuidade do amor de minha mãe me ajudou a superar as crises e revoltas da adolescência e fez vir à tona o que eu tinha de melhor. Agradeci a Deus por minha mãe saber do que eu – um adolescente raivoso – precisava. Por ela ter persistido apesar do meu silêncio, da minha aparente indiferença.

Hoje, quando os mares da vida se tornam revoltos, sei bem que sob o meu travesseiro está a segurança de que o amor – consistente, durável, incondicional – é capaz de mudar vidas.

Do livro: Histórias para Aquecer o Coração das Mães
Autor: Jack Canfield, Mark Victor Hansen e outros
Editora Sextante","2015-09-16 23:46:30"
"Quem Eu Sou Faz a Diferença","Uma professora de determinado colégio decidiu homenagear cada um dos seus formandos dizendo-lhes da diferença que tinham feito em sua vida de mestra.

Chamou um de cada vez para frente da classe. Começou dizendo a cada um a diferença que tinham feito para ela e para os outros da turma.

Então deu a cada um uma fita azul, gravada com letras douradas que diziam: ""Quem Eu Sou Faz a Diferença"".

Mais adiante, resolveu propor um Projeto para a turma, para que pudessem ver o impacto que o reconhecimento positivo pode ter sobre uma comunidade.

Deu aos alunos mais três fitas azuis para cada um, com os mesmos dizeres, e os orientou a entregarem as fitas para as pessoas de seu conhecimento que achavam que desempenhavam um papel diferente. Mas que deveriam poder acompanhar os resultados para ver quem homenagearia quem, e informar esses resultados à classe ao fim de uma semana.

Um dos rapazes procurou um executivo iniciante em uma empresa próxima, e o homenageou por tê-lo ajudado a planejar sua carreira. Deu-lhe uma fita azul, pregando-a em sua camisa. Feito isso, deu-lhe as outras duas fitas dizendo:

""Estamos desenvolvendo um projeto de classe sobre reconhecimento, e gostaríamos que você escolhesse alguém para homenagear, entregando-lhe uma fita azul, e mais outra, para que ela, por sua vez, também possa homenagear a uma outra pessoa, e manter este processo vivo. Mas depois, por favor, me conte o que perceber ter acontecido.""

Mais tarde, naquele dia, o executivo iniciante procurou seu chefe, que era conhecido, por sinal, como uma pessoa de difícil trato. Fez seu chefe sentar, disse-lhe que o admirava muito por ser um gênio criativo. O chefe pareceu ficar muito surpreso. O executivo subalterno perguntou a ele se aceitaria uma fita azul e se lhe permitiria colocá-la nele.

O chefe surpreso disse: ""É claro."" Afixando a fita no bolso da lapela, bem acima do coração, o executivo deu-lhe mais uma fita azul igual e pediu: ""Leve esta outra fita e passe-a a alguém que você também admira muito."" E explicou sobre o projeto de classe do menino que havia dado a fita a ele próprio.

No final do dia, quando o chefe chegou a sua casa, chamou seu filho de 14 anos e o fez sentar-se diante dele. E disse:

""A coisa mais incrível me aconteceu hoje. Eu estava na minha sala e um dos executivos subalternos veio e me deu uma fita azul pelo meu gênio criativo. Imagine só! Ele acha que sou um gênio! Então me colocou esta fita que diz que ""Quem Eu Sou Faz a Diferença"". Deu-me uma fita a mais pedindo que eu escolhesse alguma outra pessoa que eu achasse merecedora de igual reconhecimento."" Quando vinha para casa, enquanto dirigia, fiquei pensando em quem eu escolheria e pensei em você...

Gostaria de homenageá-lo. ""Meus dias são muito caóticos e quando chego em casa, não dou muita atenção a você. As vezes grito com você por não conseguir notas melhores na escola, e por seu quarto estar sempre uma bagunça. Mas por alguma razão, hoje, agora, me deu vontade de tê-lo à minha frente. Simplesmente, sabe, para dizer a você, que você faz uma grande diferença para mim. Além de sua mãe, você é a pessoa mais importante da minha vida. Você é um grande garoto filho, e eu te amo!""

O menino, pego de surpresa, desandou a chorar convulsivamente sem parar. Ele olhou seu pai e falou entre lágrimas:

""Pai, poucas horas atrás eu estava no meu quarto e escrevi uma carta de despedida endereçada a você e à mamãe, explicando porque havia decidido suicidar e lhes pedindo perdão"". Pretendia me matar enquanto vocês dormiam. Achei que vocês não se importavam comigo. ""A carta está lá em cima, mas acho que afinal, não vou precisar dela mesmo."" Seu pai foi lá em cima e encontrou uma carta cheia de angústia e de dor.

O homem foi para o trabalho no dia seguinte completamente mudado. Ele não era mais ranzinza e fez questão de que cada um dos seus subordinados soubesse a diferença que cada um fazia. O executivo que deu origem a isso ajudou muitos outros a planejarem suas carreiras e nunca esqueceu de lhes dizer que cada um havia feito uma diferença em sua vida... Sendo um deles o filho do próprio chefe.

A consequência desse projeto é que cada um dos alunos que participou dele aprendeu uma grande lição. De que ""Quem Você É Faz sim, uma Grande Diferença"".

Você não precisa passar isso adiante para ninguém... Nem para duas nem para duzentas pessoas. Continue a sua vida como você acha que está bom para você.

Por outro lado, se quiser, pode enviar para aquelas pessoas que significaram ou significam algo para você, sejam quantas forem.

Enviada por: Edeli Arnaldi
Publicado: 02 Maio 2015 em Metáforas","2015-09-16 23:47:29"
"A ajuda","""É indiferente se ajudarmos ou não um homem. Existe alguma coisa no homem que pode fazer com que o objetivo não se realize"", disse El Mahdi Abbassi.

Algumas pessoas que escutaram essa teoria não concordaram com El Mahdi. Ele porém disse que em breve aconteceria uma demonstração.

Pouco tempo depois, El Mahdi pediu a um homem para colocar um pote contendo moedas de ouro bem no meio de uma ponte.

Naquele instante vinha se aproximando pelo caminho, um homem que todos conheciam no vilarejo, que além de ser pobre era extremamente endividado e vivia com muita necessidade.

El Mahdi Abbassi e um grupo de pessoas ficaram escondidos do outro lado da ponte para não serem vistos.

O homem se aproximou da ponte, que era bastante estreita, e começou a atravessá-la. Todos viram ele passar pelo pote de ouro sem ter nenhuma reação e sair na outra extremidade da ponte de mãos vazias.

El Mahdi Abbassi foi em sua direção e perguntou:

""O que viu no meio da ponte?""

O homem respondeu: ""Nada!""

""Como você não viu alguma coisa?"" disse El Mahdi.

""Quando comecei a caminhar pela ponte, tive uma ideia. Fechei os olhos e atravessei. Havia alguma coisa que pudesse ser importante para mim no meio da ponte?” perguntou o homem endividado.

Publicado: 25 Abril 2015 em Metáforas","2015-09-16 23:48:04"
"O jardim e o mato","Era uma vez... um competente jardineiro, que amava muito seu jardim, dedicando-lhe os cuidados necessários. Mesmo assim, apesar de seus cuidados, no seu jardim também cresce mato. Ele, com muita paciência, sempre que preciso, arranca o mato, esperando ter extirpado também sua raiz. Mas o mato volta a crescer.

Nas primeiras vezes, fica muito mal-humorado, achando que seus cuidados deveriam eliminar o mato para sempre e que esplêndidas flores e rosas perfumadas devem tomar o lugar da urtiga e das ervas daninhas. Cada vez que extirpa uma delas, ilude-se que será a última, que, de agora em diante, nunca mais brotará nenhuma erva ruim, porque ele é um jardineiro competente. Mas, apesar de todos seus esforços e empenho, de vez em quando, o mato ressurge.

Por sua experiência, o jardineiro entende que a erva ruim não depende de seus cuidados, mas da natureza do terreno. Uma vez que toma consciência disso, não fica mais irado. Porém, continua a tomar cuidado e a extirpar as ervas ruins, assim que as vê brotar, para não permitir que se expandam e contaminem o resto do jardim.

Do livro: Metáforas - Para a Evolução Pessoal e Profissional","2015-09-16 23:48:34"
"Verdade e verdades","Um dia, Nasrudin estava sentado na corte. Queixava-se o rei de que os seus súditos eram mentirosos.

- Majestade - disse Nasrudin -, há verdade e verdade. As pessoas precisam praticar a verdade real antes de poderem usar a verdade relativa. Mas sempre tentam inverter o processo. Resultado: sempre tomam liberdades com a sua verdade humana, porque sabem, por instinto, que se trata apenas de uma invenção.

O rei achou a explicação complicada demais.

- Uma coisa tem de ser verdadeira ou falsa. Farei as pessoas dizerem a verdade e, com essa prática, elas adquirirão o hábito de ser verazes.

Quando se abriram as portas da cidade, na manhã seguinte, uma forca se erguia diante delas, controlada pelo capitão da guarda real. Um arauto anunciou:

- Quem quiser entrar na cidade terá de responder primeiro com verdade à pergunta que lhe será formulada pelo capitão da guarda.

Nasrudin, que estava esperando do lado de fora, foi o primeiro a dar um passo à frente.

O capitão dirigiu-se a ele:

- Aonde vai? Diga a verdade; a alternativa é a morte por enforcamento.

- Vou - replicou Nasrudin - ser enforcado naquela forca.

- Não acredito em você!

- Pois, muito bem. Se eu disse uma mentira, enforque-me!

- Mas isso faria dela a verdade!

- Exatamente - confirmou Nasrudin -, a sua verdade.

Publicado: 11 Abril 2015 em Metáforas","2015-09-16 23:49:00"
"Os “quentes-e-macios”","Era uma vez... uma cidade na qual todos os habitantes vivem felizes e contentes. Nessa cidade, como em muitas outras, existe uma tradição: cada recém-nascido recebe de presente uma caixa de “quente-e-macios”. Isso é suficiente a fazer crescer crianças fortes, sãs e bonitas, por dentro e por fora. Os “quentes-e-macios” têm um segredo que as crianças aprendem cedo a descobrir. Se são conservados para si mesmo, acabam logo; se, ao contrário, são presenteados a outros, a caixa estará sempre cheia.

É um círculo virtuoso: quanto mais você der, mais deles recebe e mais cresce forte e sadio, por dentro e por fora.

E já que todos estão felizes, a bruxa da cidade não consegue vender suas poções de “frios-e-ásperos”, mas não desiste e quer encontrar uma solução. Lança uma campanha publicitária, na qual anuncia que seus “frios-e-ásperos” são os únicos que duram ao longo do tempo, porque construídos com material artificial, enquanto os “quentes-e-macios” duram menos porque são naturais. Os seus valem mais, pois são feitos de plásticos valiosos, logo, muito caros; enquanto os “quentes-e-macios” porque naturais, não custam nada, logo, não valem nada. Alguns garotos deixam-se condicionar pela publicidade dos “frios-e-ásperos” e alguns pais desatentos correm a comprá-los, só para satisfazer o pedido dos filhos. E a bruxa começa a ganhar cada vez mais.

Até o dia em que chega à cidade uma nova professora primária. Ela adora ficar no pátio da escola brincando com as crianças. É muito hábil em distinguir um “quente-e-macio” de um “frio-e-áspero” e, com muita paciência, ensina às crianças o autêntico valor dos “quentes-e-macios” e a não deixar-se enganar pela publicidade dos “frios-e-ásperos”. Ensina às crianças que existe um modo certo de reconhecer um autêntico “quente-e-macio”: é o único que pode ser doado com o coração quente e com mãos abertas. Um “frio-e-áspero”, ao contrário, é oferecido com a distante distração de um coração vazio e de mãos contraídas. A partir daquele momento, as crianças tornaram-se especialistas em reconhecer os “quentes-e-macios” e não querem mais aceitar os “frios-e-ásperos”.

Do livro: Metáforas - Para a Evolução Pessoal e Profissional","2015-09-16 23:49:23"
